effect_id,brand_id,model_ids,effect_name,version,collection,effect_types,tool_types,plugin_formats,plugin_notes,workflow_notes,description,recording_notes,artist_reference,attributes,tags,parent_ids
f3db41e2-47ab-415f-94cd-4721ac929482,f4ad6589-72fe-48ac-84c0-7b750cbd1231,9cae5bf5-4eaa-4acd-b2e4-9268cf181ef3,Bucket Brigade,,,Delay,,,,Boss DM-2 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
a2eac8fd-2636-443b-8110-3600a22409c8,f4ad6589-72fe-48ac-84c0-7b750cbd1231,28398815-1483-4338-9cae-1e5b5fe27d91,Deez One Mod,,,Harmonic Coloration,,,"The Keeley DS-1 Mod (specifically the ""Ultra Mod"" or ""Seeing Eye Mod"") is a popular, early-2000s modification for the Boss DS-1 distortion pedal, replacing stock components with high-quality, low-noise parts (metal film/poly capacitors).  It typically includes a toggle switch for two modes: a ""Seeing Eye"" mode (LED flashes with playing intensity) and an ""Ultra"" mode for a thicker, more Marshall-like, compressed gain.",Boss DS-1 TOP (Keeley Mod),,"eliminates harsh, fizzy top-end frequencies while adding significant bass and midrange.",,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f8a95ddb-f428-4894-a9d8-c8e1c4ecc37b,f4ad6589-72fe-48ac-84c0-7b750cbd1231,28398815-1483-4338-9cae-1e5b5fe27d91,Deez One Vintage,,,Harmonic Coloration,,,,Boss DS-1 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
ef897a01-b819-4c42-8979-6c6e5ac2a59a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,8495dc38-6f3b-44e6-add3-485dab9d8a92,Wringer Fuzz,,,Harmonic Coloration,,,Garbage's modification,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
b30c4553-0989-4e07-ba54-a0e582f34899,f4ad6589-72fe-48ac-84c0-7b750cbd1231,8c24e66a-a6cb-455e-a114-dc5c3baa2ff9,Swedish Chainsaw,,,Harmonic Coloration,,,,Boss HM-2 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f35a619a-361d-4b4f-a25c-0a323ff20f60,f4ad6589-72fe-48ac-84c0-7b750cbd1231,d42900f8-c1d5-4072-9aa2-1ab62f321454,Heavy Dist,,Legacy,Harmonic Coloration,,,,Boss MT-2 ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
2584aedc-50de-4f12-93c5-f96eaf96efbe,f4ad6589-72fe-48ac-84c0-7b750cbd1231,d42900f8-c1d5-4072-9aa2-1ab62f321454,Killer Z,,Legacy,Harmonic Coloration,,,,Boss MT-2 ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
93a6dac1-9f5c-481c-83ed-e0a45fb36902,f4ad6589-72fe-48ac-84c0-7b750cbd1231,ef0c872b-fc31-42c4-9934-2039468a54fd,Boctaver,,,Pitch Tools,,,,Boss OC-2 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
5dd4ad41-c706-4eaa-b3dc-1b0cdf0a3e44,f4ad6589-72fe-48ac-84c0-7b750cbd1231,3c17fc1e-5784-4eca-b961-a79885f9cd5f,Tremolo/Autopan,,,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
b36447d4-da43-4ece-ae11-9a96fa43f916,f4ad6589-72fe-48ac-84c0-7b750cbd1231,1b168b3a-fb23-4620-85f6-cb31a7d7187a,Stupor OD,,,Harmonic Coloration,,,,Boss SD-1 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
14c3f583-ccba-4041-9359-d0beb594a8b6,f4ad6589-72fe-48ac-84c0-7b750cbd1231,29fb7f1e-0ce3-4b04-8fb5-1214dac761a4,Bubble Vibrato,,,Modulation,,,,Boss VB-2 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
7ed1ae02-d481-46f5-8510-5b667976b9c6,f4ad6589-72fe-48ac-84c0-7b750cbd1231,29fb7f1e-0ce3-4b04-8fb5-1214dac761a4,Pitch Vibrato,,Legacy,Modulation,,,,Boss VB-2 ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
64f12ee3-186a-4fc1-a5c7-433bcb635d6a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,921b3de5-1062-4648-93e4-284756d07963,Legendary Drive,,,Harmonic Coloration,,,High Gain (Yellow) channel,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
c082032d-668a-472d-9929-024723e8a672,f4ad6589-72fe-48ac-84c0-7b750cbd1231,4027005e-d4f3-4939-a802-2e9f5bee048c,1x12 Celest 12H,,Legacy,,,,1x12 CAB,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
954092bd-d180-4972-95f8-792349ad8f89,f4ad6589-72fe-48ac-84c0-7b750cbd1231,4027005e-d4f3-4939-a802-2e9f5bee048c,4x12 Blackback30,,,,,,4x12 CAB,,,Recorded w/ Park 75 head,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
0085f823-de8d-4473-800c-b5a655eef956,f4ad6589-72fe-48ac-84c0-7b750cbd1231,f4b4c17a-2e7a-47e6-8331-3725f1bc5027,1x12 Open Cream,,,,,,1x12 open back CAB,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
ff30df3b-0f69-4740-b9dd-1357e85be336,f4ad6589-72fe-48ac-84c0-7b750cbd1231,a1d47dbb-a29e-4d5c-bdc3-33a4c945ef14,4x12 MOO)))N T75,,,,,,4x12 CAB for Sunn,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f8628305-b3a1-40a8-bfb7-5785c1342689,f4ad6589-72fe-48ac-84c0-7b750cbd1231,8dd8a0a8-3b5d-4b07-ac41-f3c5a0c6ea1a,4038 Ribbon,,,Microphone,,,,Embedded in Helix Native,,,,,"Guitar,Bass,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
9d6f57e2-6f80-4615-b58f-a09898838055,f4ad6589-72fe-48ac-84c0-7b750cbd1231,5049730f-aecb-4a0a-a027-cc85a8c1d20d,Colordrive,,Legacy,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
dda31ca2-edc1-4478-8b60-1b989dd5d311,f4ad6589-72fe-48ac-84c0-7b750cbd1231,5049730f-aecb-4a0a-a027-cc85a8c1d20d,L6 Drive,,Legacy,Harmonic Coloration,,,modded - unspecified,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
2f30f1aa-4d9d-4528-ae03-27581f850812,f4ad6589-72fe-48ac-84c0-7b750cbd1231,68112ec5-5119-43cb-af18-c538c75d6d8c,Colorful,,,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f7652e7a-9200-4161-b67f-259f61f5bcce,f4ad6589-72fe-48ac-84c0-7b750cbd1231,c8466df9-e04a-46d4-a87d-97c880acb6f9,Spin Cycle,,Legacy,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
44c80123-1b29-4a64-bf57-5738a1adddc5,f4ad6589-72fe-48ac-84c0-7b750cbd1231,aa9dbd81-4f44-4e1e-8205-7c80f96f02c9,Weeper,,,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
98ad62fd-641b-4782-9b11-248a7129b30a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,a12ad6d4-10d4-4704-beb0-4ac24154c8a3,Arbitrator Fuzz,,,Harmonic Coloration,,,,Dallas Arbiter Fuzz Face TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
2203527d-876f-404b-8254-0c563a46e371,f4ad6589-72fe-48ac-84c0-7b750cbd1231,a12ad6d4-10d4-4704-beb0-4ac24154c8a3,Facial Fuzz,,Legacy,Harmonic Coloration,,,,Dallas Arbiter Fuzz Face ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
9a71f066-8c2a-476c-9863-8a5ee79228cf,f4ad6589-72fe-48ac-84c0-7b750cbd1231,4254ff9f-9363-4b26-ba1b-4a703c7b48ea,Deranged Master,,,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
53b73e60-2368-4d68-994d-716a071e32f0,f4ad6589-72fe-48ac-84c0-7b750cbd1231,8cea5fe5-9b4b-444e-be86-324e783e25a4,Obsidian 7000,,,"Harmonic Coloration,EQ,Preamp",,,,,,,,,"Bass,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f32a1ac8-df3f-4393-a3d1-2bbc563284ad,f4ad6589-72fe-48ac-84c0-7b750cbd1231,87fcb573-45cc-4dbc-a6ac-6f43e785efdf,Das Benzin Lead,,,,,,2 Models/Channels (Mega; Lead),Diezel VH4 TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
c8be24ff-e0df-4656-a118-c514cc6080cc,f4ad6589-72fe-48ac-84c0-7b750cbd1231,87fcb573-45cc-4dbc-a6ac-6f43e785efdf,Das Benzin Mega,,,,,,2 Models/Channels (Mega; Lead),Diezel VH4 TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
07bb1da6-5539-46b0-8d7d-4f730b4c171a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,77a4f4e5-0274-4906-9004-ca9545207133,Pitch Wham,,,Pitch Tools,,,,DigiTech Whammy TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
52ea59ee-71a4-405c-85ba-274a87622084,f4ad6589-72fe-48ac-84c0-7b750cbd1231,d9298b9a-47fc-46ac-b707-182607cbd23e,Divided Duo,,,,,,,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f0d422e4-f4dc-4c3f-98b9-2d40a9c34241,f4ad6589-72fe-48ac-84c0-7b750cbd1231,f5f03105-23e0-4f5a-b941-29fcc5468ce3,Overdrive,,Legacy,"Harmonic Coloration,Preamp",,,,DOD Overdrive/Preamp 250 ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
574fd4c3-1e44-4ed4-b874-4da5974c4a43,f4ad6589-72fe-48ac-84c0-7b750cbd1231,f5f03105-23e0-4f5a-b941-29fcc5468ce3,Top Secret OD,,,"Harmonic Coloration,Preamp",,,,DOD Overdrive/Preamp 250 TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
419b6b39-192e-4174-8cb7-92ba7efc030f,f4ad6589-72fe-48ac-84c0-7b750cbd1231,bb72cb72-bd47-4b4b-b659-f0e850da62d8,Interstate Zed,,,,,,,Dr. Z Route 66 TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
765b0826-31cd-4829-80f4-8ced8fc052be,f4ad6589-72fe-48ac-84c0-7b750cbd1231,4c9082e5-3be7-403a-934a-7daff89f3101,2x12 Interstate,,,,,,2x12 CAB Celestion Vintage 30,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
6fb77db7-bf70-4c27-a347-f7ede72284c5,f4ad6589-72fe-48ac-84c0-7b750cbd1231,10b1acdd-2360-41a6-b1cb-78d650b01f08,Teardrop Bass Q,,,Modulation,,,modded,Dunlop 105Q Cry Baby Bass Wah  TOP,,,,,"Bass,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
965cc925-8f04-4166-9688-2f3f9454f407,f4ad6589-72fe-48ac-84c0-7b750cbd1231,1177618c-ee94-4d15-be4b-1942cecaf979,Teardrop 310,,,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
0b5a16ad-e40d-4984-8752-cd8e479c2d49,f4ad6589-72fe-48ac-84c0-7b750cbd1231,98f2c781-3ac1-4e6b-b315-95bff0a3690e,Fassel,,,"Modulation,Dynamics",,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f6a0fac7-3c50-45d8-91d5-43bb90eab842,f4ad6589-72fe-48ac-84c0-7b750cbd1231,b42f1bf7-92a3-43aa-be42-4e24c01cb559,Tri Chorus,,Legacy,Modulation,,,,Dytronics CS-5 DNU,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
b2bfa3af-a267-44f2-9de2-9b7191fc2701,f4ad6589-72fe-48ac-84c0-7b750cbd1231,b42f1bf7-92a3-43aa-be42-4e24c01cb559,Trinity Chorus,,,Modulation,,,,Dytronics CS-5 TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
87915b9f-53d6-4401-aa5e-04216f4a4e6b,f4ad6589-72fe-48ac-84c0-7b750cbd1231,1a240633-bd05-4151-99f2-397887c3ceb9,Pillars,,,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
881eaa64-aa38-4510-a6b2-9d9951e1918e,f4ad6589-72fe-48ac-84c0-7b750cbd1231,861a21c3-57fe-43ef-a112-f48f6b2ede42,Vital Boost,,,Harmonic Coloration,,,Boost Circuit,EarthQuaker Devices Life Pedal TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
53d270f3-9bdd-4646-9a25-3d09863b7b85,f4ad6589-72fe-48ac-84c0-7b750cbd1231,861a21c3-57fe-43ef-a112-f48f6b2ede42,Vital Dist,,,Harmonic Coloration,,,Octave/Distortion Circuit,EarthQuaker Devices Life Pedal TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
585d4f53-c304-4f76-ab39-32d34bcca4d8,f4ad6589-72fe-48ac-84c0-7b750cbd1231,6ca89787-af02-48be-ab64-6e66f2b35fcb,Bass Octaver,,Legacy,Harmonic Coloration,,,,,,,,,"Bass,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
2043596f-efc4-4c4c-aeaa-246e8adf8e3a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,de687979-5297-483f-981a-27a22c194897,4x10 Garden,,,,,,4x10 CAB,Eden D410XLT TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
171efe67-eb2a-4eae-9378-3c89719f7832,f4ad6589-72fe-48ac-84c0-7b750cbd1231,6b3c3e03-f2c2-4a87-bc5c-0832a58b50d2,Throbber,,Legacy,Modulation,,,,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
0cbbed88-c64e-4a7c-8c5a-6b896099e316,f4ad6589-72fe-48ac-84c0-7b750cbd1231,f9691b9c-6294-4e8e-88b1-a40dad5aef60,Fuzz Pi,,Legacy,"Harmonic Coloration,Dynamics",,,,Electro-Harmonix Big Muff Pi DNU,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
090c7399-3d57-49d7-9e7e-11f900ee2f3c,f4ad6589-72fe-48ac-84c0-7b750cbd1231,935f1a5f-94cc-4b7e-9a7b-0db1aa42ad37,Courtesan Flange,,,Modulation,,,,Electro-Harmonix Deluxe Electric Mistress TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
13899eb5-418f-4585-a646-5e3da70c020f,f4ad6589-72fe-48ac-84c0-7b750cbd1231,f926e1cc-0cc0-4743-baff-a4a43af8735c,Analog w/ Mod,,Legacy,"Delay,Modulation",,,,Electro-Harmonix Deluxe Memory Man DNU,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
9c027c62-dece-44ab-a976-5c577d45b61b,f4ad6589-72fe-48ac-84c0-7b750cbd1231,f926e1cc-0cc0-4743-baff-a4a43af8735c,Elephant Man,,,"Delay,Modulation",,,,Electro-Harmonix Deluxe Memory Man TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
29c41650-88cf-4ff6-a547-20a4dfe70fe3,f4ad6589-72fe-48ac-84c0-7b750cbd1231,b0df2e5e-53a7-414e-b299-55852ae5283f,Bighorn Fuzz,,,"Harmonic Coloration,Dynamics",,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
007f0feb-4848-4461-b861-814f6ea3d7e5,f4ad6589-72fe-48ac-84c0-7b750cbd1231,8a49c207-7e5c-4130-85b7-f07472fb1d52,Dark Dove Fuzz,,,"Harmonic Coloration,Dynamics",,,,Electro-Harmonix Russian Big Muff Pi TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
b56b4e1c-eedc-4e38-a91a-fa7169c11d7e,f4ad6589-72fe-48ac-84c0-7b750cbd1231,e32acd81-83db-40ae-86e0-7e884a27c013,Pebble Phaser,,,Modulation,,,,Electro-Harmonix Small Stone TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
46871468-d267-4006-9012-bc4e4f459fe7,f4ad6589-72fe-48ac-84c0-7b750cbd1231,5e2d271c-0468-479d-b68a-2f0fcf198847,Triangle Fuzz,,,"Harmonic Coloration,Dynamics",,,,Electro-Harmonix Triangle Big Muff Pi TOP,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
7ad55224-2aea-4a02-bbf5-e79b064bc46b,f4ad6589-72fe-48ac-84c0-7b750cbd1231,c6a39df9-1a61-42f6-b429-05f545286017,1x12 Open Cast,,,,,,1x12 open back CAB,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f6023961-6e11-4b09-8607-26cf6b269e04,f4ad6589-72fe-48ac-84c0-7b750cbd1231,ea997eeb-dbbc-4195-9ab7-ba340575d571,20 Dynamic,,Legacy,Microphone,,,,Embedded in Helix Native,,,,,Modeled,effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
085b0a5c-e1aa-4030-84df-9a05cca48337,f4ad6589-72fe-48ac-84c0-7b750cbd1231,9cc04c20-1cd2-4968-9363-ba5ddc38fa07,4x12 XXL V30,,,,,,4x12 CAB,Engl E412XXL TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
68006cbb-dee9-4b47-a262-22a57318f1b9,f4ad6589-72fe-48ac-84c0-7b750cbd1231,a03cfd4d-baa9-4e6f-ba40-a270b16bfc5f,ANGL Meteor,,,,,,,Engl E635 Fireball 100 TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
5e11f74a-b022-4830-a05c-140c580d1cb7,f4ad6589-72fe-48ac-84c0-7b750cbd1231,79d6be31-bcbb-49f1-9308-ef12548ab1ae,1x12 Epicenter,,,,,,1x12 CAB,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
0b29eb03-9209-46b6-a089-4510c813e5aa,f4ad6589-72fe-48ac-84c0-7b750cbd1231,18c86a48-6793-420e-9a21-809fa12cfa01,Ballistic Fuzz,,,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
add441c6-9579-4768-a7dd-68de5a69030a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,571ddcbf-516f-4246-be52-da922b6cb03c,Smart Harmony,,Legacy,"Delay,Modulation,Pitch Tools,Spatial Processing",,,,Embedded in Helix Native,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
c3522b94-dcfc-45ef-8d7f-fad94a113ff6,f4ad6589-72fe-48ac-84c0-7b750cbd1231,571ddcbf-516f-4246-be52-da922b6cb03c,Twin Harmony,,,"Delay,Modulation,Pitch Tools,Spatial Processing",,,,Embedded in Helix Native,,,,,"Guitar,Modeled,Stomp",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
b62e5555-c266-40cf-82e9-7e9df5007cc0,f4ad6589-72fe-48ac-84c0-7b750cbd1231,4dbec6df-87d7-42e5-9b4b-6ef59943949a,US Small Tweed,,,,,,,Fender '57 Champ TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
c4646bae-55d7-41b1-bb42-9babfeecee7a,f4ad6589-72fe-48ac-84c0-7b750cbd1231,ec50ba25-c961-4631-aff1-085b7457d4bf,4x10 Tweed P10R,,,,,,4x10 CAB,Embedded in Helix Native,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
28287a23-9a9a-444d-8d3e-f0bc4361ffec,f4ad6589-72fe-48ac-84c0-7b750cbd1231,ec50ba25-c961-4631-aff1-085b7457d4bf,Tweed Blues Brt,,,,,,"2 Models/Channels (normal, bright)",Fender ’59 Bassman TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
b9c18f24-7dbe-4fd1-853f-9f55891704ba,f4ad6589-72fe-48ac-84c0-7b750cbd1231,ec50ba25-c961-4631-aff1-085b7457d4bf,Tweed Blues Nrm,,,,,,"2 Models/Channels (normal, bright)",Fender ’59 Bassman TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
5ac71955-b726-4e6d-84d5-7b31f31f5a48,f4ad6589-72fe-48ac-84c0-7b750cbd1231,3fcec5f5-e8ae-47ec-b4d7-ceb4118fbdcb,Optical Trem,,,Modulation,,,Optical Tremolo Circuit only,Fender Opto Trem TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
34cd92d4-aeca-45ec-9973-8003f595aa72,f4ad6589-72fe-48ac-84c0-7b750cbd1231,3fcec5f5-e8ae-47ec-b4d7-ceb4118fbdcb,Opto Tremolo,,Legacy,Modulation,,,Optical Tremolo Circuit only,Fender Opto Trem ALT (Tone),,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
f40ac0cf-3dd9-4686-b709-ca386ede7342,f4ad6589-72fe-48ac-84c0-7b750cbd1231,381fce48-2ff9-421c-891a-11af645a1f0c,1x12 US Deluxe,,,,,,1x12 CAB,Oxford 12K5-6 TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
5d2d5900-f5ed-46d4-a73a-097d58d58d6c,f4ad6589-72fe-48ac-84c0-7b750cbd1231,381fce48-2ff9-421c-891a-11af645a1f0c,US Deluxe Nrm,,,,,,"2 Models/Channels (normal, vibrato)",Fender '65 Deluxe Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
7d2cca3c-454e-4181-bb1b-f520a030c10b,f4ad6589-72fe-48ac-84c0-7b750cbd1231,381fce48-2ff9-421c-891a-11af645a1f0c,US Deluxe Vib,,,,,,"2 Models/Channels (normal, vibrato)",Fender '65 Deluxe Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
40237e5d-ea4d-433f-b36d-639cabd1fd5d,f4ad6589-72fe-48ac-84c0-7b750cbd1231,c1f9d024-b0ef-404b-992d-175d64e0fcba,1x10 US Princess,,,,,,1x10 CAB Jensen C10R,Fender '65 Princeton Reverb CAB TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
77562b79-ed3d-4fde-9296-0f78fa992cb8,f4ad6589-72fe-48ac-84c0-7b750cbd1231,c1f9d024-b0ef-404b-992d-175d64e0fcba,1x12 US Princess,,Legacy,,,,Modded 1x12 CAB Celestion Blue,Fender '65 Princeton Reverb CAB ALT (Tone),,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
bf0f1ed5-5e80-4fc5-9543-51ff2882a338,f4ad6589-72fe-48ac-84c0-7b750cbd1231,c1f9d024-b0ef-404b-992d-175d64e0fcba,US Princess,,,,,,,Fender '65 Princeton Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
7a90709c-7c20-43c8-9694-e7b20eb72f54,f4ad6589-72fe-48ac-84c0-7b750cbd1231,d6888014-2edc-4157-8d80-63731103cce7,4x10 US Super,,,,,,4x10 CAB,Fender '65 Super Reverb (CAB) TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
a5773426-d0bd-4d84-a49c-b8402ce93366,f4ad6589-72fe-48ac-84c0-7b750cbd1231,d6888014-2edc-4157-8d80-63731103cce7,US Super Nrm,,,,,,"2 Models/Channels (normal, vibrato)",Fender '65 Super Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
2c4038b2-0a33-426d-bc9e-31c5bb0d1541,f4ad6589-72fe-48ac-84c0-7b750cbd1231,d6888014-2edc-4157-8d80-63731103cce7,US Super Vib,,,,,,"2 Models/Channels (normal, vibrato)",Fender '65 Super Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
603076b4-3a6f-4180-827d-59c3226ae66d,f4ad6589-72fe-48ac-84c0-7b750cbd1231,9b1831fe-fa8a-46d5-a765-efbed73e83c3,2x12 Double C12N,,,,,,2x12 CAB Jensen C12N,Fender '65 Twin Reverb (CAB) TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
cdb08ef9-b9e1-49c8-bbe5-7e068cedff40,f4ad6589-72fe-48ac-84c0-7b750cbd1231,9b1831fe-fa8a-46d5-a765-efbed73e83c3,US Double Nrm,,,,,,"2 Models/Channels (normal, vibrato)",Fender '65 Twin Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
75eadc12-337f-44f5-9058-a68b8d7374ed,f4ad6589-72fe-48ac-84c0-7b750cbd1231,9b1831fe-fa8a-46d5-a765-efbed73e83c3,US Double Vib,,,,,,"2 Models/Channels (normal, vibrato)",Fender '65 Twin Reverb TOP,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
712bb28c-362b-4cd7-aeda-09a837be2ea3,f4ad6589-72fe-48ac-84c0-7b750cbd1231,9818eb80-3f3b-4870-97e3-63d80453c1a6,1x12 Fullerton,,,,,,1x12 CAB,,,,,,"Guitar,Modeled",effects:62c642a4-6ec6-4812-8b87-ecc02aec416f
